YEAR,STATE,RATE,DEATHS,URL
2021,PA,16.8,"3,027",/nchs/pressroom/states/pennsylvania/pa.htm
2021,RI,12.9,188,/nchs/pressroom/states/rhodeisland/ri.htm
2021,SC,14.2,933,/nchs/pressroom/states/southcarolina/sc.htm
2021,SD,7.5,86,/nchs/pressroom/states/southdakota/sd.htm
2021,TN,14.9,"1,237",/nchs/pressroom/states/tennessee/tn.htm
2021,TX,16,"4,513",/nchs/pressroom/states/texas/tx.htm
2021,UT,13.9,368,/nchs/pressroom/states/utah/ut.htm
2021,VT,4.4,37,/nchs/pressroom/states/vermont/vt.htm
2021,VA,16.2,"1,638",/nchs/pressroom/states/virginia/va.htm
2021,WA,4.8,423,/nchs/pressroom/states/washington/wa.htm
2021,WV,25.8,643,/nchs/pressroom/states/westvirginia/wv.htm
2021,WI,11.6,864,/nchs/pressroom/states/wisconsin/wi.htm
2021,WY,9.8,66,/nchs/pressroom/states/wyoming/wy.htm
2020,AL,17.2,"1,082",/nchs/pressroom/states/alabama/al.htm
2020,AK,10.8,66,/nchs/pressroom/states/alaska/ak.htm
2020,AZ,7.9,773,/nchs/pressroom/states/arizona/az.htm
2020,AR,18.7,732,/nchs/pressroom/states/arkansas/ar.htm
2020,CA,9.6,"4,406",/nchs/pressroom/states/california/ca.htm
2020,CO,7.7,480,/nchs/pressroom/states/colorado/co.htm
2020,CT,10.9,555,/nchs/pressroom/states/connecticut/ct.htm
2020,DE,12.4,175,/nchs/pressroom/states/delaware/de.htm
2020,FL,9.4,"3,173",/nchs/pressroom/states/florida/fl.htm
2020,GA,18.5,"2,134",/nchs/pressroom/states/georgia/ga.htm
2020,HI,10.1,213,/nchs/pressroom/states/hawaii/hi.htm
2020,ID,8.2,175,/nchs/pressroom/states/idaho/id.htm
2020,IL,16.7,"2,651",/nchs/pressroom/states/illinois/il.htm
2020,IN,17.4,"1,445",/nchs/pressroom/states/indiana/in.htm
2020,IA,10,435,/nchs/pressroom/states/iowa/ia.htm
2020,KS,14.3,529,/nchs/pressroom/states/kansas/ks.htm
2020,KY,16.2,908,/nchs/pressroom/states/kentucky/ky.htm
2020,LA,19.2,"1,075",/nchs/pressroom/states/louisiana/la.htm
2020,ME,11.3,235,/nchs/pressroom/states/maine/me.htm
2020,MD,9.9,740,/nchs/pressroom/states/maryland/md.htm
2020,MA,13.2,"1,214",/nchs/pressroom/states/massachusetts/ma.htm
2020,MI,14.7,"1,948",/nchs/pressroom/states/michigan/mi.htm
2020,MN,7.3,529,/nchs/pressroom/states/minnesota/mn.htm
2020,MS,22.2,798,/nchs/pressroom/states/mississippi/ms.htm
2020,MO,20.8,"1,682",/nchs/pressroom/states/missouri/mo.htm
2020,MT,10.6,157,/nchs/pressroom/states/montana/mt.htm
2020,NE,10.1,243,/nchs/pressroom/states/nebraska/ne.htm
2020,NV,8.9,326,/nchs/pressroom/states/nevada/nv.htm
2020,NH,9.4,176,/nchs/pressroom/states/newhampshire/nh.htm
2020,NJ,14.3,"1,674",/nchs/pressroom/states/newjersey/nj.htm
2020,NM,12.3,336,/nchs/pressroom/states/newmexico/nm.htm
2020,NY,10.1,"2,651",/nchs/pressroom/states/newyork/ny.htm
2020,NC,15.9,"2,072",/nchs/pressroom/states/northcarolina/nc.htm
2020,ND,11.9,116,/nchs/pressroom/states/northdakota/nd.htm
2020,OH,14.1,"2,186",/nchs/pressroom/states/ohio/oh.htm
2020,OK,11.3,540,/nchs/pressroom/states/oklahoma/ok.htm
2020,OR,6.9,374,/nchs/pressroom/states/oregon/or.htm
2020,PA,15.6,"2,916",/nchs/pressroom/states/pennsylvania/pa.htm
2020,RI,9.1,137,/nchs/pressroom/states/rhodeisland/ri.htm
2020,SC,15,"1,013",/nchs/pressroom/states/southcarolina/sc.htm
2020,SD,5.6,65,/nchs/pressroom/states/southdakota/sd.htm
2020,TN,12.4,"1,057",/nchs/pressroom/states/tennessee/tn.htm
2020,TX,15.1,"4,400",/nchs/pressroom/states/texas/tx.htm
2020,UT,13.4,363,/nchs/pressroom/states/utah/ut.htm
2020,VT,2.7,25,/nchs/pressroom/states/vermont/vt.htm
2020,VA,15.9,"1,648",/nchs/pressroom/states/virginia/va.htm
2020,WA,4.4,393,/nchs/pressroom/states/washington/wa.htm
2020,WV,21.2,555,/nchs/pressroom/states/westvirginia/wv.htm
2020,WI,11,863,/nchs/pressroom/states/wisconsin/wi.htm
2020,WY,8.3,58,/nchs/pressroom/states/wyoming/wy.htm
2019,AL,16.4,"1,007",/nchs/pressroom/states/alabama/al.htm
2019,AK,10.7,62,/nchs/pressroom/states/alaska/ak.htm
2019,AZ,8.1,760,/nchs/pressroom/states/arizona/az.htm
2019,AR,16.7,635,/nchs/pressroom/states/arkansas/ar.htm
2019,CA,8.8,"4,006",/nchs/pressroom/states/california/ca.htm
2019,CO,8.3,504,/nchs/pressroom/states/colorado/co.htm
2019,CT,12.6,643,/nchs/pressroom/states/connecticut/ct.htm
2019,DE,15.7,210,/nchs/pressroom/states/delaware/de.htm
2019,FL,9.8,"3,244",/nchs/pressroom/states/florida/fl.htm
2019,GA,18.1,"2,023",/nchs/pressroom/states/georgia/ga.htm
2019,HI,10.8,220,/nchs/pressroom/states/hawaii/hi.htm
2019,ID,9.4,190,/nchs/pressroom/states/idaho/id.htm
2019,IL,16.2,"2,553",/nchs/pressroom/states/illinois/il.htm
2019,IN,17.1,"1,388",/nchs/pressroom/states/indiana/in.htm
2019,IA,10.1,430,/nchs/pressroom/states/iowa/ia.htm
2019,KS,15.2,561,/nchs/pressroom/states/kansas/ks.htm
2019,KY,18.2,997,/nchs/pressroom/states/kentucky/ky.htm
2019,LA,19.4,"1,055",/nchs/pressroom/states/louisiana/la.htm
2019,ME,11.6,240,/nchs/pressroom/states/maine/me.htm
2019,MD,10,736,/nchs/pressroom/states/maryland/md.htm
2019,MA,14,"1,281",/nchs/pressroom/states/massachusetts/ma.htm
2019,MI,14.2,"1,853",/nchs/pressroom/states/michigan/mi.htm
2019,MN,7.4,526,/nchs/pressroom/states/minnesota/mn.htm
2019,MS,21.8,771,/nchs/pressroom/states/mississippi/ms.htm
2019,MO,18.4,"1,483",/nchs/pressroom/states/missouri/mo.htm
2019,MT,9.6,139,/nchs/pressroom/states/montana/mt.htm
2019,NE,11.3,273,/nchs/pressroom/states/nebraska/ne.htm
2019,NV,8.7,303,/nchs/pressroom/states/nevada/nv.htm
2019,NH,11.2,211,/nchs/pressroom/states/newhampshire/nh.htm
2019,NJ,13.9,"1,622",/nchs/pressroom/states/newjersey/nj.htm
2019,NM,12.9,340,/nchs/pressroom/states/newmexico/nm.htm
2019,NY,9.9,"2,565",/nchs/pressroom/states/newyork/ny.htm
2019,NC,16.7,"2,121",/nchs/pressroom/states/northcarolina/nc.htm
2019,ND,10.9,107,/nchs/pressroom/states/northdakota/nd.htm
2019,OH,14.1,"2,164",/nchs/pressroom/states/ohio/oh.htm
2019,OK,11.2,527,/nchs/pressroom/states/oklahoma/ok.htm
2019,OR,8,437,/nchs/pressroom/states/oregon/or.htm
2019,PA,16,"2,975",/nchs/pressroom/states/pennsylvania/pa.htm
2019,RI,11.5,174,/nchs/pressroom/states/rhodeisland/ri.htm
2019,SC,15.6,"1,010",/nchs/pressroom/states/southcarolina/sc.htm
2019,SD,6.2,72,/nchs/pressroom/states/southdakota/sd.htm
2019,TN,12.8,"1,056",/nchs/pressroom/states/tennessee/tn.htm
2019,TX,14.7,"4,165",/nchs/pressroom/states/texas/tx.htm
2019,UT,13.5,355,/nchs/pressroom/states/utah/ut.htm
2019,VT,3.6,32,/nchs/pressroom/states/vermont/vt.htm
2019,VA,16.4,"1,662",/nchs/pressroom/states/virginia/va.htm
2019,WA,4.5,390,/nchs/pressroom/states/washington/wa.htm
2019,WV,16.2,421,/nchs/pressroom/states/westvirginia/wv.htm
2019,WI,12.6,957,/nchs/pressroom/states/wisconsin/wi.htm
2019,WY,8.3,61,/nchs/pressroom/states/wyoming/wy.htm
2018,AL,17.3,"1,037",/nchs/pressroom/states/alabama/al.htm
2018,AK,8.1,46,/nchs/pressroom/states/alaska/ak.htm
2018,AZ,7.5,681,/nchs/pressroom/states/arizona/az.htm
2018,AR,18.4,689,/nchs/pressroom/states/arkansas/ar.htm
2018,CA,8.8,"3,917",/nchs/pressroom/states/california/ca.htm
2018,CO,8,469,/nchs/pressroom/states/colorado/co.htm
2018,CT,12.2,612,/nchs/pressroom/states/connecticut/ct.htm
2018,DE,16.3,209,/nchs/pressroom/states/delaware/de.htm
2018,FL,9.7,"3,133",/nchs/pressroom/states/florida/fl.htm
2018,GA,18.5,"2,006",/nchs/pressroom/states/georgia/ga.htm
2018,HI,8.8,183,/nchs/pressroom/states/hawaii/hi.htm
2018,ID,7.5,150,/nchs/pressroom/states/idaho/id.htm
2018,IL,17,"2,644",/nchs/pressroom/states/illinois/il.htm
2018,IN,17.6,"1,412",/nchs/pressroom/states/indiana/in.htm
2018,IA,9.1,388,/nchs/pressroom/states/iowa/ia.htm
2018,KS,15.4,553,/nchs/pressroom/states/kansas/ks.htm
2018,KY,18.7,"1,007",/nchs/pressroom/states/kentucky/ky.htm
2018,LA,21,"1,127",/nchs/pressroom/states/louisiana/la.htm
2018,ME,12.5,258,/nchs/pressroom/states/maine/me.htm
2018,MD,11.9,844,/nchs/pressroom/states/maryland/md.htm
2018,MA,13.1,"1,175",/nchs/pressroom/states/massachusetts/ma.htm
2018,MI,15,"1,945",/nchs/pressroom/states/michigan/mi.htm
2018,MN,8.5,598,/nchs/pressroom/states/minnesota/mn.htm
2018,MS,22.2,786,/nchs/pressroom/states/mississippi/ms.htm
2018,MO,19.1,"1,503",/nchs/pressroom/states/missouri/mo.htm
2018,MT,10.3,151,/nchs/pressroom/states/montana/mt.htm
2018,NE,9.6,230,/nchs/pressroom/states/nebraska/ne.htm
2018,NV,8.9,292,/nchs/pressroom/states/nevada/nv.htm
2018,NH,10,191,/nchs/pressroom/states/newhampshire/nh.htm
2018,NJ,14.6,"1,672",/nchs/pressroom/states/newjersey/nj.htm
2018,NM,12.3,330,/nchs/pressroom/states/newmexico/nm.htm
2018,NY,9.4,"2,411",/nchs/pressroom/states/newyork/ny.htm
2018,NC,15.6,"1,936",/nchs/pressroom/states/northcarolina/nc.htm
2018,ND,12.1,117,/nchs/pressroom/states/northdakota/nd.htm
2018,OH,14.5,"2,202",/nchs/pressroom/states/ohio/oh.htm
2018,OK,9.7,453,/nchs/pressroom/states/oklahoma/ok.htm
2018,OR,7.4,395,/nchs/pressroom/states/oregon/or.htm
2018,PA,15.8,"2,921",/nchs/pressroom/states/pennsylvania/pa.htm
2018,RI,9.5,143,/nchs/pressroom/states/rhodeisland/ri.htm
2018,SC,15.6,985,/nchs/pressroom/states/southcarolina/sc.htm
2018,SD,6.3,71,/nchs/pressroom/states/southdakota/sd.htm
2018,TN,14.3,"1,143",/nchs/pressroom/states/tennessee/tn.htm
2018,TX,16.4,"4,529",/nchs/pressroom/states/texas/tx.htm
2018,UT,13.1,335,/nchs/pressroom/states/utah/ut.htm
2018,VT,2.2,20,/nchs/pressroom/states/vermont/vt.htm
2018,VA,15.9,"1,566",/nchs/pressroom/states/virginia/va.htm
2018,WA,4.8,409,/nchs/pressroom/states/washington/wa.htm
2018,WV,19.3,493,/nchs/pressroom/states/westvirginia/wv.htm
2018,WI,12.2,914,/nchs/pressroom/states/wisconsin/wi.htm
2018,WY,8.2,56,/nchs/pressroom/states/wyoming/wy.htm
2017,AL,16.5,980,/nchs/pressroom/states/alabama/alabama.htm
2017,AK,9.9,54,/nchs/pressroom/states/alaska/alaska.htm
2017,AZ,6.2,540,/nchs/pressroom/states/arizona/arizona.htm
2017,AR,19.7,725,/nchs/pressroom/states/arkansas/arkansas.htm
2017,CA,8.9,"3,887",/nchs/pressroom/states/california/california.htm
2017,CO,8.9,503,/nchs/pressroom/states/colorado/colorado.htm
2017,CT,11.2,554,/nchs/pressroom/states/connecticut/connecticut.htm
2017,DE,16.1,205,/nchs/pressroom/states/delaware/delaware.htm
2017,FL,10.1,"3,172",/nchs/pressroom/states/florida/florida.htm
2017,GA,18.6,"1,942",/nchs/pressroom/states/georgia/georgia.htm
2017,HI,10.7,208,/nchs/pressroom/states/hawaii/hawaii.htm
2017,ID,9,170,/nchs/pressroom/states/idaho/idaho.htm
2017,IL,16.8,"2,565",/nchs/pressroom/states/illinois/illinois.htm
2017,IN,18.5,"1,440",/nchs/pressroom/states/indiana/indiana.htm
2017,IA,8.8,367,/nchs/pressroom/states/iowa/iowa.htm
2017,KS,15,541,/nchs/pressroom/states/kansas/kansas.htm
2017,KY,19.4,"1,024",/nchs/pressroom/states/kentucky/kentucky.htm
2017,LA,20.6,"1,076",/nchs/pressroom/states/louisiana/louisiana.htm
2017,ME,13,260,/nchs/pressroom/states/maine/maine.htm
2017,MD,11.9,830,/nchs/pressroom/states/maryland/maryland.htm
2017,MA,13.4,"1,193",/nchs/pressroom/states/massachusetts/massachusetts.htm
2017,MI,14.7,"1,874",/nchs/pressroom/states/michigan/michigan.htm
2017,MN,7.7,537,/nchs/pressroom/states/minnesota/minnesota.htm
2017,MS,21.7,741,/nchs/pressroom/states/mississippi/mississippi.htm
2017,MO,19.6,"1,515",/nchs/pressroom/states/missouri/missouri.htm
2017,MT,9.2,129,/nchs/pressroom/states/montana/montana.htm
2017,NE,9.5,226,/nchs/pressroom/states/nebraska/nebraska.htm
2017,NV,9,299,/nchs/pressroom/states/nevada/nevada.htm
2017,NH,9.4,169,/nchs/pressroom/states/newhampshire/newhampshire.htm
2017,NJ,13.9,"1,591",/nchs/pressroom/states/newjersey/newjersey.htm
2017,NM,12.9,330,/nchs/pressroom/states/newmexico/newmexico.htm
2017,NY,9.1,"2,296",/nchs/pressroom/states/newyork/newyork.htm
2017,NC,17,"2,040",/nchs/pressroom/states/northcarolina/northcarolina.htm
2017,ND,12.9,122,/nchs/pressroom/states/northdakota/northdakota.htm
2017,OH,15,"2,237",/nchs/pressroom/states/ohio/ohio.htm
2017,OK,10.2,461,/nchs/pressroom/states/oklahoma/oklahoma.htm
2017,OR,7.3,377,/nchs/pressroom/states/oregon/oregon.htm
2017,PA,15.9,"2,898",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2017,RI,11.6,176,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2017,SC,15.5,950,/nchs/pressroom/states/southcarolina/southcarolina.htm
2017,SD,6.8,75,/nchs/pressroom/states/southdakota/southdakota.htm
2017,TN,14.4,"1,140",/nchs/pressroom/states/tenessee/tennessee.htm
2017,TX,16,"4,256",/nchs/pressroom/states/texas/texas.htm
2017,UT,15.3,384,/nchs/pressroom/states/utah/utah.htm
2017,VT,3.3,29,/nchs/pressroom/states/vermont/vermont.htm
2017,VA,16.9,"1,618",/nchs/pressroom/states/virginia/virginia.htm
2017,WA,5.2,439,/nchs/pressroom/states/washington/washington.htm
2017,WV,17.1,436,/nchs/pressroom/states/westvirginia/westvirginia.htm
2017,WI,12.5,922,/nchs/pressroom/states/wisconsin/wisconsin.htm
2017,WY,9.5,63,/nchs/pressroom/states/wyoming/wyoming.htm
2016,AL,17.4,"1,012",/nchs/pressroom/states/alabama/alabama.htm
2016,AK,10,53,/nchs/pressroom/states/alaska/alaska.htm
2016,AZ,5.7,487,/nchs/pressroom/states/arizona/arizona.htm
2016,AR,20,722,/nchs/pressroom/states/arkansas/arkansas.htm
2016,CA,8.6,"3,640",/nchs/pressroom/states/california/california.htm
2016,CO,8.9,491,/nchs/pressroom/states/colorado/colorado.htm
2016,CT,12.1,570,/nchs/pressroom/states/connecticut/connecticut.htm
2016,DE,17.1,208,/nchs/pressroom/states/delaware/delaware.htm
2016,FL,10.2,"3,144",/nchs/pressroom/states/florida/florida.htm
2016,GA,18.4,"1,864",/nchs/pressroom/states/georgia/georgia.htm
2016,HI,11.2,215,/nchs/pressroom/states/hawaii/hawaii.htm
2016,ID,10.3,190,/nchs/pressroom/states/idaho/idaho.htm
2016,IL,17,"2,518",/nchs/pressroom/states/illinois/illinois.htm
2016,IN,18.4,"1,411",/nchs/pressroom/states/indiana/indiana.htm
2016,IA,8.3,352,/nchs/pressroom/states/iowa/iowa.htm
2016,KS,15,533,/nchs/pressroom/states/kansas/kansas.htm
2016,KY,20.3,"1,034",/nchs/pressroom/states/kentucky/kentucky.htm
2016,LA,22.6,"1,153",/nchs/pressroom/states/louisiana/louisiana.htm
2016,ME,12.4,239,/nchs/pressroom/states/maine/maine.htm
2016,MD,12.1,823,/nchs/pressroom/states/maryland/maryland.htm
2016,MA,13.2,"1,139",/nchs/pressroom/states/massachusetts/massachusetts.htm
2016,MI,14.3,"1,791",/nchs/pressroom/states/michigan/michigan.htm
2016,MN,8.8,588,/nchs/pressroom/states/minnesota/minnesota.htm
2016,MS,22.8,763,/nchs/pressroom/states/mississippi/mississippi.htm
2016,MO,19.6,"1,483",/nchs/pressroom/states/missouri/missouri.htm
2016,MT,11.3,155,/nchs/pressroom/states/montana/montana.htm
2016,NE,9.5,220,/nchs/pressroom/states/nebraska/nebraska.htm
2016,NV,8.8,274,/nchs/pressroom/states/nevada/nevada.htm
2016,NH,9.4,161,/nchs/pressroom/states/newhampshire/newhampshire.htm
2016,NJ,13.8,"1,535",/nchs/pressroom/states/newjersey/newjersey.htm
2016,NM,11.7,293,/nchs/pressroom/states/newmexico/newmexico.htm
2016,NY,9.8,"2,385",/nchs/pressroom/states/newyork/newyork.htm
2016,NC,17.1,"2,002",/nchs/pressroom/states/northcarolina/northcarolina.htm
2016,ND,11.3,106,/nchs/pressroom/states/northdakota/northdakota.htm
2016,OH,15.4,"2,262",/nchs/pressroom/states/ohio/ohio.htm
2016,OK,12.9,577,/nchs/pressroom/states/oklahoma/oklahoma.htm
2016,OR,7.7,398,/nchs/pressroom/states/oregon/oregon.htm
2016,PA,15.7,"2,813",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2016,RI,9.9,141,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2016,SC,15.3,897,/nchs/pressroom/states/southcarolina/southcarolina.htm
2016,SD,7.6,90,/nchs/pressroom/states/southdakota/southdakota.htm
2016,TN,14.9,"1,150",/nchs/pressroom/states/tenessee/tennessee.htm
2016,TX,15.8,"4,125",/nchs/pressroom/states/texas/texas.htm
2016,UT,15.2,370,/nchs/pressroom/states/utah/utah.htm
2016,VT,3.7,30,/nchs/pressroom/states/vermont/vermont.htm
2016,VA,16.6,"1,543",/nchs/pressroom/states/virginia/virginia.htm
2016,WA,6.6,532,/nchs/pressroom/states/washington/washington.htm
2016,WV,19.3,481,/nchs/pressroom/states/westvirginia/westvirginia.htm
2016,WI,13,960,/nchs/pressroom/states/wisconsin/wisconsin.htm
2016,WY,10,66,/nchs/pressroom/states/wyoming/wyoming.htm
2015,AL,18.4,"1,040",/nchs/pressroom/states/alabama/alabama.htm
2015,AK,10,50,/nchs/pressroom/states/alaska/alaska.htm
2015,AZ,5.5,458,/nchs/pressroom/states/arizona/arizona.htm
2015,AR,19.8,707,/nchs/pressroom/states/arkansas/arkansas.htm
2015,CA,8.6,"3,557",/nchs/pressroom/states/california/california.htm
2015,CO,8.5,458,/nchs/pressroom/states/colorado/colorado.htm
2015,CT,12.1,584,/nchs/pressroom/states/connecticut/connecticut.htm
2015,DE,14.5,174,/nchs/pressroom/states/delaware/delaware.htm
2015,FL,10.8,"3,203",/nchs/pressroom/states/florida/florida.htm
2015,GA,19.2,"1,881",/nchs/pressroom/states/georgia/georgia.htm
2015,HI,10.8,202,/nchs/pressroom/states/hawaii/hawaii.htm
2015,ID,8.7,154,/nchs/pressroom/states/idaho/idaho.htm
2015,IL,17.3,"2,543",/nchs/pressroom/states/illinois/illinois.htm
2015,IN,18.9,"1,450",/nchs/pressroom/states/indiana/indiana.htm
2015,IA,8,336,/nchs/pressroom/states/iowa/iowa.htm
2015,KS,16.8,582,/nchs/pressroom/states/kansas/kansas.htm
2015,KY,19.7,998,/nchs/pressroom/states/kentucky/kentucky.htm
2015,LA,23.2,"1,160",/nchs/pressroom/states/louisiana/louisiana.htm
2015,ME,11.4,211,/nchs/pressroom/states/maine/maine.htm
2015,MD,12.3,834,/nchs/pressroom/states/maryland/maryland.htm
2015,MA,14.3,"1,228",/nchs/pressroom/states/massachusetts/massachusetts.htm
2015,MI,15.6,"1,921",/nchs/pressroom/states/michigan/michigan.htm
2015,MN,9.7,639,/nchs/pressroom/states/minnesota/minnesota.htm
2015,MS,22,731,/nchs/pressroom/states/mississippi/mississippi.htm
2015,MO,19.9,"1,483",/nchs/pressroom/states/missouri/missouri.htm
2015,MT,9.3,121,/nchs/pressroom/states/montana/montana.htm
2015,NE,11.2,264,/nchs/pressroom/states/nebraska/nebraska.htm
2015,NV,10.5,316,/nchs/pressroom/states/nevada/nevada.htm
2015,NH,11.4,194,/nchs/pressroom/states/newhampshire/newhampshire.htm
2015,NJ,14.4,"1,582",/nchs/pressroom/states/newjersey/newjersey.htm
2015,NM,12.9,316,/nchs/pressroom/states/newmexico/newmexico.htm
2015,NY,9.3,"2,245",/nchs/pressroom/states/newyork/newyork.htm
2015,NC,16,"1,821",/nchs/pressroom/states/northcarolina/northcarolina.htm
2015,ND,12.5,118,/nchs/pressroom/states/northdakota/northdakota.htm
2015,OH,14.5,"2,100",/nchs/pressroom/states/ohio/ohio.htm
2015,OK,14.2,616,/nchs/pressroom/states/oklahoma/oklahoma.htm
2015,OR,8.2,409,/nchs/pressroom/states/oregon/oregon.htm
2015,PA,16.9,"3,021",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
